"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.category.label","Approve","Reject"
"3VP28W7DVQWDZJH9PT2TCLP2PGAZFV","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","3KXIR214I8SFICF2672YNQEUZ9E426","A1852Q3JI2SO7N","Approved","Fri Oct 25 09:09:11 PDT 2019","Fri Oct 25 09:09:20 PDT 2019","Fri Nov 01 09:09:20 PDT 2019","Fri Nov 01 09:09:22 PDT 2019","","","9","100% (149/149)","100% (149/149)","0% (0/0)","all_views_2160.png","Good chair"
"3VP28W7DVQWDZJH9PT2TCLP2PGAZFV","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","3X0H8UUIT50KWDFKASNN90APHS1WS4","A1E5TQNI1BKVN1","Approved","Thu Oct 24 20:15:00 PDT 2019","Thu Oct 24 20:15:08 PDT 2019","Thu Oct 31 20:15:08 PDT 2019","Thu Oct 31 20:15:22 PDT 2019","","","8","100% (39/39)","100% (38/38)","0% (0/0)","all_views_2160.png","Good chair"
"3YOAVL4CB3T313KK5C6ALHSB0Q24ZD","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","37TRT2X24U3Z97YJS7IDUL6HB86BJN","A31FROB6IFNXIP","Approved","Thu Oct 24 20:11:51 PDT 2019","Thu Oct 24 20:12:15 PDT 2019","Thu Oct 31 20:12:15 PDT 2019","Thu Oct 31 20:12:22 PDT 2019","","","24","100% (6/6)","100% (6/6)","0% (0/0)","all_views_2161.png","Inconclusive but likely good"
"3YOAVL4CB3T313KK5C6ALHSB0Q24ZD","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","3MD9PLUKKMQRAVSKDJQ89AU1BW6NZK","A24JLI0VZP59WK","Approved","Thu Oct 24 21:55:41 PDT 2019","Thu Oct 24 21:56:36 PDT 2019","Thu Oct 31 21:56:36 PDT 2019","Thu Oct 31 21:57:22 PDT 2019","","","55","100% (11/11)","100% (11/11)","0% (0/0)","all_views_2161.png","Good chair"
"3VZYA8PIURAOV1IUFNCSKAV3IFE50R","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","336YQZE83ZQNLZNVUU4S7RY658Y5M7","AG2YM9OWQP690","Approved","Fri Oct 25 05:53:03 PDT 2019","Fri Oct 25 05:53:35 PDT 2019","Fri Nov 01 05:53:35 PDT 2019","Fri Nov 01 05:54:22 PDT 2019","","","32","100% (8/8)","100% (8/8)","0% (0/0)","all_views_2163.png","Bad chair"
"3VZYA8PIURAOV1IUFNCSKAV3IFE50R","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","3F6KKYWMNFDO7UNOL11BIIBYNE3NDS","A1BBUPIQRHVQN4","Approved","Thu Oct 24 23:33:05 PDT 2019","Thu Oct 24 23:34:05 PDT 2019","Thu Oct 31 23:34:05 PDT 2019","Thu Oct 31 23:34:22 PDT 2019","","","60","100% (6/6)","100% (6/6)","0% (0/0)","all_views_2163.png","Inconclusive but likely bad"
"3QREJ3J44694AGSJB32HKJ69I3KLK1","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:33 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:33 PST 2019","","","36V4Q8R5ZOCCEL6TEMSV52TX1B8MQ2","AHHQH4XLFWTMG","Approved","Fri Oct 25 23:12:24 PDT 2019","Fri Oct 25 23:12:28 PDT 2019","Fri Nov 01 23:12:28 PDT 2019","Fri Nov 01 23:13:22 PDT 2019","","","4","100% (1080/1080)","100% (1063/1063)","0% (0/0)","all_views_123.png","Bad chair"
"3QREJ3J44694AGSJB32HKJ69I3KLK1","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:33 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:33 PST 2019","","","39GXDJN2OXQPY4066KCM67RAYXH8VB","A2NFIJZU7AA4ZU","Approved","Fri Oct 25 19:24:42 PDT 2019","Fri Oct 25 19:24:55 PDT 2019","Fri Nov 01 19:24:55 PDT 2019","Fri Nov 01 19:25:22 PDT 2019","","","13","100% (7/7)","100% (7/7)","0% (0/0)","all_views_123.png","Bad chair"
"3JVP4ZJHES407PD9M7VM9JZ8N1KI0E","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","3B1NLC6UG38RMZ9S36FBSSJQ0LCPGS","A2W4N0LPY435L0","Approved","Thu Oct 24 21:39:56 PDT 2019","Thu Oct 24 21:40:00 PDT 2019","Thu Oct 31 21:40:00 PDT 2019","Thu Oct 31 21:40:22 PDT 2019","","","4","100% (64/64)","100% (62/62)","0% (0/0)","all_views_2164.png","Bad chair"
"3JVP4ZJHES407PD9M7VM9JZ8N1KI0E","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 24 20:07:20 PDT 2019","2","BatchId:3813427;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 23 19:07:20 PST 2019","","","3EO896NRA07Z5TS0ST9YUFC3HGETJ5","A34R8TFON38V2U","Approved","Thu Oct 24 21:44:25 PDT 2019","Thu Oct 24 21:44:43 PDT 2019","Thu Oct 31 21:44:43 PDT 2019","Thu Oct 31 21:45:22 PDT 2019","","","18","99% (89/90)","100% (87/87)","0% (0/0)","all_views_2164.png","Inconclusive but likely good"
